epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
98,1631.69,0.70544,0.56746,0.40894,0.00352,0.05575,0.96274,0.95694,0.98934,0.85919,0.9729,0.96705,0.99277,0.78947,0.56834,0.35411,0.24096,0.00324,0,0.0016799,0.0016799,0.0016799
99,1647.98,0.62366,0.54425,0.36537,0.00303,0.03774,0.97613,0.96387,0.99276,0.90457,0.97613,0.96387,0.99276,0.81469,0.4472,0.32812,0.17732,0.00235,0,0.0016766,0.0016766,0.0016766
100,1664.77,0.59184,0.50573,0.35103,0.00284,0.04798,0.97617,0.96558,0.99246,0.89576,0.97617,0.96558,0.99246,0.80473,0.46569,0.32505,0.18571,0.00253,0,0.0016733,0.0016733,0.0016733
101,1681,0.56506,0.50239,0.34162,0.00262,0.07646,0.97891,0.9596,0.9897,0.8856,0.97934,0.95743,0.99201,0.79687,0.46447,0.31908,0.21225,0.00248,0,0.00167,0.00167,0.00167
102,1697.18,0.57151,0.51102,0.35215,0.00282,0.06224,0.98083,0.94613,0.99122,0.89807,0.98083,0.94613,0.99122,0.80799,0.44088,0.3244,0.19347,0.00232,0,0.0016667,0.0016667,0.0016667
103,1713.62,0.58402,0.52561,0.37143,0.00281,0.08535,0.95715,0.94949,0.98945,0.90558,0.96203,0.95286,0.98968,0.80445,0.42588,0.33864,0.20236,0.00223,0,0.0016634,0.0016634,0.0016634
104,1729.91,0.58716,0.53886,0.36349,0.00284,0.04343,0.98442,0.93266,0.99012,0.89881,0.95304,0.95669,0.99015,0.79731,0.43238,0.3223,0.20612,0.00228,0,0.0016601,0.0016601,0.0016601
105,1746.15,0.58756,0.51437,0.35524,0.00287,0.07242,0.95768,0.9596,0.9891,0.89725,0.95768,0.9596,0.9891,0.79885,0.44363,0.32284,0.21444,0.00243,0,0.0016568,0.0016568,0.0016568
106,1762.44,0.56213,0.5202,0.34024,0.00259,0.0564,0.97315,0.9761,0.99312,0.90149,0.97315,0.9761,0.99312,0.81255,0.43743,0.33116,0.17467,0.00227,0,0.0016535,0.0016535,0.0016535
107,1778.75,0.58653,0.53706,0.35732,0.00275,0.07074,0.97591,0.9596,0.99149,0.8958,0.97591,0.9596,0.99129,0.81177,0.44755,0.3271,0.19694,0.00235,0,0.0016502,0.0016502,0.0016502
108,1795.02,0.59357,0.52909,0.35649,0.00281,0.04643,0.98267,0.95443,0.99141,0.89651,0.98267,0.95443,0.99141,0.80769,0.44492,0.32483,0.20187,0.00237,0,0.0016469,0.0016469,0.0016469
109,1811.24,0.57196,0.50746,0.36853,0.00283,0.09544,0.94628,0.9697,0.98964,0.8923,0.95373,0.9716,0.99116,0.79736,0.44329,0.33039,0.209,0.00235,0,0.0016436,0.0016436,0.0016436
