epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
70,840.231,0.8946,1.44111,0.71609,0.00414,0.04959,0.83408,0.82937,0.90011,0.71575,0.74995,0.76768,0.84427,0.48502,0.82869,0.97459,0.62457,0.00457,0,0.00186338,0.00186338,0.00186338
71,851.935,0.89634,1.41477,0.7086,0.00403,0.06826,0.83781,0.83484,0.90233,0.72404,0.76352,0.79357,0.82996,0.44415,0.83296,1.05736,0.60695,0.00454,0,0.0018614,0.0018614,0.0018614
72,863.315,0.90209,1.39777,0.70309,0.0041,0.06505,0.79404,0.81481,0.87717,0.69765,0.73233,0.79461,0.82848,0.45537,0.8613,1.02567,0.68985,0.00453,0,0.00185942,0.00185942,0.00185942
73,875.072,0.89684,1.41478,0.70826,0.0041,0.07707,0.79639,0.81651,0.89036,0.70642,0.71931,0.81818,0.82108,0.45393,0.83065,1.03833,0.66969,0.00461,0,0.00185744,0.00185744,0.00185744
74,886.38,0.91282,1.44468,0.72943,0.00409,0.07688,0.8395,0.83838,0.91731,0.72426,0.74361,0.80078,0.82814,0.46864,0.85743,1.0098,0.58007,0.00475,0,0.00185546,0.00185546,0.00185546
75,898.517,0.90465,1.39573,0.7136,0.00418,0.07064,0.83181,0.85522,0.92324,0.73186,0.76913,0.80135,0.8593,0.49577,0.83177,0.98159,0.6141,0.0049,0,0.00185348,0.00185348,0.00185348
76,910.47,0.89787,1.40373,0.72033,0.00402,0.05786,0.83687,0.82155,0.89925,0.71925,0.70859,0.81145,0.82879,0.44955,0.85041,1.11708,0.64735,0.00459,0,0.0018515,0.0018515,0.0018515
77,922.261,0.89702,1.39668,0.71487,0.00422,0.07323,0.84479,0.82465,0.90363,0.73436,0.70135,0.83838,0.84042,0.46831,0.77248,1.05555,0.64872,0.00429,0,0.00184952,0.00184952,0.00184952
78,933.891,0.89971,1.42638,0.7135,0.00401,0.0535,0.8281,0.84848,0.91037,0.74123,0.78791,0.81481,0.87206,0.50228,0.75513,0.98028,0.62993,0.00395,0,0.00184754,0.00184754,0.00184754
79,945.823,0.88489,1.391,0.71413,0.00419,0.077,0.79641,0.85611,0.91075,0.73196,0.78105,0.84076,0.87769,0.48975,0.78232,0.97155,0.63842,0.0044,0,0.00184556,0.00184556,0.00184556
80,957.266,0.89953,1.36483,0.70972,0.00424,0.07558,0.80407,0.85859,0.9078,0.74768,0.79102,0.84114,0.88043,0.49119,0.7512,0.98284,0.58329,0.00402,0,0.00184358,0.00184358,0.00184358
81,967.906,0.90127,1.3675,0.69681,0.00403,0.06596,0.7711,0.89562,0.91352,0.74348,0.79375,0.78114,0.86192,0.46891,0.77936,0.95841,0.59585,0.00424,0,0.0018416,0.0018416,0.0018416
82,979.534,0.86359,1.32216,0.6912,0.00392,0.05566,0.81684,0.84088,0.90248,0.75056,0.79226,0.80895,0.86906,0.49353,0.74054,0.95318,0.56985,0.00389,0,0.00183962,0.00183962,0.00183962
83,990.956,0.86915,1.33397,0.6808,0.00399,0.07216,0.85034,0.84848,0.9212,0.74597,0.77823,0.81818,0.85699,0.49403,0.79277,0.95892,0.59469,0.00431,0,0.00183764,0.00183764,0.00183764
