epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
63,400.517,0.85519,1.25389,0.68806,0.00383,0.06924,0.8188,0.78451,0.89443,0.73744,0.82365,0.77104,0.89413,0.53436,0.74313,0.88454,0.65245,0.00417,0,0.0017954,0.0017954,0.0017954
64,406.833,0.84443,1.27013,0.67172,0.00392,0.08063,0.84596,0.81358,0.91051,0.76192,0.81141,0.85859,0.91137,0.54693,0.69997,0.80108,0.57021,0.00374,0,0.0017921,0.0017921,0.0017921
65,413.351,0.8482,1.24998,0.67954,0.00395,0.05499,0.82641,0.8335,0.91228,0.74159,0.8031,0.81027,0.88619,0.54544,0.7764,0.92968,0.57221,0.0042,0,0.0017888,0.0017888,0.0017888
66,419.199,0.84727,1.26747,0.67693,0.00396,0.07444,0.82029,0.86063,0.91566,0.75191,0.81482,0.87879,0.90715,0.5369,0.7765,0.83761,0.5606,0.00438,0,0.0017855,0.0017855,0.0017855
67,426.296,0.85461,1.21807,0.6763,0.00391,0.07817,0.75803,0.87205,0.90169,0.75326,0.75444,0.87928,0.90147,0.55324,0.70326,0.78429,0.57079,0.00379,0,0.0017822,0.0017822,0.0017822
68,432.338,0.85146,1.20798,0.65527,0.00396,0.04892,0.80343,0.83502,0.91039,0.77522,0.82982,0.82088,0.90346,0.55997,0.69482,0.81372,0.55861,0.00358,0,0.0017789,0.0017789,0.0017789
69,438.672,0.83824,1.22486,0.65716,0.00389,0.09017,0.82575,0.86869,0.91096,0.76242,0.80166,0.84375,0.88089,0.5632,0.69148,0.78948,0.55658,0.00374,0,0.0017756,0.0017756,0.0017756
70,444.314,0.85676,1.23561,0.66023,0.00389,0.04424,0.79425,0.87084,0.91064,0.75713,0.8098,0.87447,0.91437,0.57096,0.72532,0.82087,0.57253,0.00394,0,0.0017723,0.0017723,0.0017723
71,450.288,0.81935,1.19092,0.6586,0.00371,0.09802,0.84416,0.82828,0.92229,0.76852,0.81515,0.81663,0.89307,0.55841,0.68974,0.79016,0.56746,0.00379,0,0.001769,0.001769,0.001769
72,456.331,0.83829,1.22003,0.66136,0.00382,0.04545,0.82774,0.84129,0.91954,0.75638,0.75628,0.86869,0.88973,0.55188,0.75831,0.85683,0.56147,0.00392,0,0.0017657,0.0017657,0.0017657
73,462.397,0.84796,1.21171,0.65695,0.00389,0.0714,0.81338,0.85115,0.9029,0.74517,0.81981,0.85788,0.912,0.57646,0.72291,0.77935,0.58702,0.00393,0,0.0017624,0.0017624,0.0017624
74,468.201,0.83415,1.23412,0.65487,0.00373,0.07366,0.85873,0.81818,0.92816,0.75681,0.85402,0.80764,0.91743,0.58117,0.74074,0.76097,0.61469,0.0042,0,0.0017591,0.0017591,0.0017591
75,474.222,0.82762,1.17594,0.64534,0.0039,0.05717,0.78426,0.89348,0.9255,0.77897,0.77825,0.88625,0.91711,0.56829,0.67838,0.73179,0.5254,0.00376,0,0.0017558,0.0017558,0.0017558
76,480.502,0.81891,1.17736,0.63236,0.00369,0.04998,0.83024,0.84175,0.93176,0.77186,0.83662,0.86205,0.93206,0.59935,0.71959,0.70584,0.49788,0.00384,0,0.0017525,0.0017525,0.0017525
77,486.849,0.80822,1.13516,0.64287,0.00373,0.05357,0.86285,0.84733,0.93338,0.78051,0.85254,0.83838,0.9264,0.60285,0.68816,0.69149,0.52288,0.00364,0,0.0017492,0.0017492,0.0017492
78,493.192,0.80458,1.14281,0.64008,0.00364,0.06501,0.84697,0.87879,0.93146,0.77305,0.84373,0.87542,0.93381,0.60895,0.71903,0.68142,0.50911,0.00398,0,0.0017459,0.0017459,0.0017459
79,499.189,0.82178,1.16355,0.63734,0.0038,0.0394,0.85552,0.83739,0.93217,0.79746,0.86418,0.85693,0.93414,0.61183,0.6279,0.7047,0.52062,0.0033,0,0.0017426,0.0017426,0.0017426
