epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,67.8088,1.00647,3.12946,4.89763,0.00444,4.57976,0.11173,0.26097,0.17554,0.10835,0.02779,0.15819,0.02456,0.01758,0.99146,3.22181,4.64135,0.00364,0,0.000881253,0.000881253,0.000881253
39,69.3633,1.04979,3.24721,4.71244,0.00432,4.45311,0.11773,0.20783,0.18451,0.10306,0.02325,0.05236,0.02655,0.01922,1.13282,3.26721,4.61825,0.00467,0,0.000880503,0.000880503,0.000880503
40,71.163,1.17481,3.15035,4.74818,0.00586,4.34071,0.1253,0.19943,0.17737,0.10725,0.25884,0.02198,0.03298,0.02669,1.11035,3.177,4.53709,0.00492,0,0.000879753,0.000879753,0.000879753
41,72.8297,1.16749,3.03712,4.65775,0.00536,4.24879,0.14908,0.23913,0.18156,0.09767,0.10651,0.02198,0.03519,0.0273,1.23365,3.04827,4.60817,0.00571,0,0.000879003,0.000879003,0.000879003
42,74.3542,1.33447,3.13733,5.00482,0.00564,4.1227,0.14908,0.23913,0.18156,0.09767,0.10651,0.02198,0.03519,0.0273,1.23365,3.04827,4.60817,0.00571,0,0.000878253,0.000878253,0.000878253
43,75.8771,1.24365,3.17219,4.68343,0.00481,4.03529,0.1872,0.24188,0.21333,0.1199,0.03995,0.04396,0.05115,0.03633,1.22756,3.05264,4.55346,0.00507,0,0.000877503,0.000877503,0.000877503
44,77.6026,1.17034,2.87386,4.66656,0.00581,3.96014,0.1393,0.2948,0.21024,0.129,0.0309,0.35054,0.04008,0.0283,1.1337,2.94864,4.46246,0.00398,0,0.000876753,0.000876753,0.000876753
45,79.1782,1.18649,2.96984,4.53633,0.00594,3.88432,0.11242,0.25405,0.19795,0.12108,0.02153,0.43548,0.03886,0.02725,1.16829,3.05843,4.3793,0.00443,0,0.000876003,0.000876003,0.000876003
46,80.6103,1.21349,3.40331,4.72185,0.00569,3.81249,0.12177,0.2619,0.19021,0.11473,0.01509,0.44388,0.03551,0.0276,1.26005,2.97201,4.36343,0.00547,0,0.000875253,0.000875253,0.000875253
47,82.0794,1.25923,3.49663,4.4947,0.00551,3.75686,0.1684,0.26938,0.2193,0.12876,0.01338,0.47358,0.03471,0.02619,1.30309,3.00644,4.34691,0.00596,0,0.000874503,0.000874503,0.000874503
48,83.7549,1.21284,3.08308,4.566,0.00527,3.68039,0.15966,0.25816,0.2097,0.12666,0.03826,0.31628,0.02883,0.02037,1.23886,3.11358,4.33727,0.00481,0,0.000873754,0.000873754,0.000873754
